es,var,study,se,z,count,w
0.45,0.089401,"unpubl., Bulluck et al.(2013)",0.299,1.505016722,1,1
-0.289,0.212521,"unpubl., Polish NCS",0.461,-0.626898048,7,0.142857143
0.297,0.0121,"unpubl., Torti & Dunn (2005). Dunn & M<U+00F8>ller (2014)*",0.11,2.7,4,0.25
0.672,0.290521,"unpubl., Drever & Clark (2007)",0.539,1.246753247,3,0.333333333
-0.434,0.031684,M<U+00F8>ller et al. (2010b),0.178,-2.438202247,6,0.166666667
-0.142,0.014161,M<U+00F8>ller et al. (2010b),0.119,-1.193277311,6,0.166666667
-0.241,0.004225,M<U+00F8>ller et al. (2010b),0.065,-3.707692308,6,0.166666667
-0.838,0.964324,"unpubl., Solonen (2014)",0.982,-0.853360489,1,1
0.168,0.148996,"unpubl., Lehikoinen et al. (2011)",0.386,0.435233161,3,0.333333333
-0.686,0.219024,"unpubl., Lehikoinen et al. (2011)",0.468,-1.465811966,3,0.333333333
-0.427,0.024025,M<U+00F8>ller et al. (2010b),0.155,-2.75483871,6,0.166666667
0.017,0.037636,"unpubl., Polish NCS",0.194,0.087628866,7,0.142857143
1.005,0.155236,"unpubl., Polish NCS",0.394,2.550761421,7,0.142857143
0.239,0.0081,"unpubl., Torti & Dunn (2005), Dunn & M<U+00F8>ller (2014)*",0.09,2.655555556,3,0.333333333
-0.932,0.109561,M<U+00F8>ller et al. (2010b),0.331,-2.81570997,6,0.166666667
0.589,0.010201,M<U+00F8>ller et al. (2010b),0.101,5.831683168,6,0.166666667
1.109,0.1681,"unpubl., Najmanov?? & Adam??k (2009)*",0.41,2.704878049,3,0.333333333
0.58,0.473344,Jankowiak et al. (2014)*,0.688,0.843023256,1,1
0.322,0.032041,"unpubl., Torti & Dunn (2005). Dunn & M<U+00F8>ller (2014)*",0.179,1.798882682,4,0.25
1.053,0.099856,"unpubl., Najmanov?? & Adam??k (2009)*",0.316,3.332278481,3,0.333333333
0.796,0.173889,Vengerov (2011)*,0.417,1.908872902,1,1
-0.28,0.024336,"unpubl., Najmanov?? & Adam??k (2009)*",0.156,-1.794871795,3,0.333333333
0.125,0.431649,"unpubl., B??ziers & Roulin (2015)",0.657,0.190258752,1,1
-0.441,0.015625,"unpubl. data of M. Harris, Reed et al. (2006), Harris & Wanless 1987)",0.125,-3.528,1,1
-0.02,0.301511345,DeClerk et al. 2006,0.549100487,-0.036423206,1,1
-0.18,0.23570226,Jucker et al. 2014,0.485491771,-0.370758086,1,1
1.39,0.447213595,Mariotte et al. 2013,0.668740305,2.078534807,1,1
-0.23,0.169030851,Kennedy et al. 2003,0.411133617,-0.559428834,1,1
0.69,0.447213595,Lep? et al. 1982,0.668740305,1.03179066,1,1
0.58,0.162221421,Vogel et al. 2012,0.402767204,1.440037802,4,0.25
0.04,0.162221421,Vogel et al. 2012,0.402767204,0.099312952,4,0.25
-0.2,0.162221421,Vogel et al. 2012,0.402767204,-0.496564759,4,0.25
0.01,0.162221421,Vogel et al. 2012,0.402767204,0.024828238,4,0.25
-0.09,0.204124145,Lanta et al. 2012,0.451801002,-0.199202746,2,0.5
-0.52,0.182574186,Pfisterer & Schmidt 2002,0.427287007,-1.216980605,1,1
0.07,0.091287093,Wang et al. 2007,0.30213754,0.231682564,1,1
-0.11,0.365148372,St Clair et al. 2009,0.60427508,-0.1820363,4,0.25
-0.27,0.365148372,St Clair et al. 2009,0.60427508,-0.446816374,4,0.25
-0.7,0.25819889,Lanta et al. 2012,0.508132748,-1.377592769,2,0.5
-0.25,0.138675049,Wilsey et al. 2014,0.372390989,-0.671337404,2,0.5
0.81,0.138675049,Wilsey et al. 2014,0.372390989,2.175133188,2,0.5
-0.12,0.19245009,van Ruijven & Berendse 2010,0.438691338,-0.273540847,1,1
-0.62,0.277350098,Spehn et al. 2005,0.526640388,-1.177273932,3,0.333333333
0.11,0.365148372,St Clair et al. 2009,0.60427508,0.1820363,4,0.25
-0.05,0.365148372,St Clair et al. 2009,0.60427508,-0.082743773,4,0.25
-0.08,0.204124145,Kirwan et al. 2014,0.451801002,-0.177069107,2,0.5
0,0.25819889,Kirwan et al. 2014,0.508132748,0,2,0.5
0.4,0.204124145,Spehn et al. 2005,0.451801002,0.885345536,3,0.333333333
0,0.25,Caldeira et al. 2005,0.5,0,1,1
-0.17,0.301511345,Spehn et al. 2005,0.549100487,-0.309597249,3,0.333333333
0.14,0.447213595,Guo et al. 2006,0.668740305,0.209348829,1,1
0.06,0.113227703,Wright et al. 2015,0.336493244,0.178309672,1,1
0.093269519,0.034482759,Werren (1984),0.185695339,0.502271729,2,0.5
-0.097305953,0.025,King & D??Souza (2004),0.158113883,-0.615416883,2,0.5
0.100335348,0.004878049,Meijer<U+00A0>et<U+00A0>al.<U+00A0>(2005),0.069843031,1.436583527,2,0.5
0.296383998,0.014285714,King (2002),0.11952286,2.479726461,2,0.5
0.784005935,0.083333333,Abe<U+00A0>et<U+00A0>al.<U+00A0>(2010),0.288675134,2.715876231,2,0.5
0.093269519,0.034482759,Werren (1984),0.185695339,0.502271729,2,0.5
-0.097305953,0.025,King & D??Souza (2004),0.158113883,-0.615416883,2,0.5
0.100335348,0.004878049,Meijer<U+00A0>et<U+00A0>al.<U+00A0>(2005),0.069843031,1.436583527,2,0.5
0.296383998,0.014285714,King (2002),0.11952286,2.479726461,2,0.5
0.784005935,0.083333333,Abe<U+00A0>et<U+00A0>al.<U+00A0>(2010),0.288675134,2.715876231,2,0.5
0.028007321,0.003367003,van Baaren<U+00A0>et<U+00A0>al.<U+00A0>(1999),0.058025882,0.482669456,2,0.5
-0.043026532,0.05,Lebreton<U+00A0>et<U+00A0>al.<U+00A0>(2010),0.223606798,-0.192420501,8,0.125
-0.261823156,0.025,Lebreton<U+00A0>et<U+00A0>al.<U+00A0>(2010),0.158113883,-1.655915034,8,0.125
0.226810893,0.05,Lebreton<U+00A0>et<U+00A0>al.<U+00A0>(2010),0.223606798,1.01432915,8,0.125
0.807122807,0.025,Lebreton<U+00A0>et<U+00A0>al.<U+00A0>(2010),0.158113883,5.104692843,8,0.125
0.028007321,0.003367003,van Baaren<U+00A0>et<U+00A0>al.<U+00A0>(1999),0.058025882,0.482669456,2,0.5
-0.043026532,0.05,Lebreton<U+00A0>et<U+00A0>al.<U+00A0>(2010),0.223606798,-0.192420501,8,0.125
-0.261823156,0.025,Lebreton<U+00A0>et<U+00A0>al.<U+00A0>(2010),0.158113883,-1.655915034,8,0.125
0.226810893,0.05,Lebreton<U+00A0>et<U+00A0>al.<U+00A0>(2010),0.223606798,1.01432915,8,0.125
0.807122807,0.025,Lebreton<U+00A0>et<U+00A0>al.<U+00A0>(2010),0.158113883,5.104692843,8,0.125
-0.396527333,0.045454545,TSR_0001,0.213200715,-1.859878061,1,1
0.0447,0.024390244,TSR_0002,0.156173762,0.286219653,4,0.25
0.2516,0.025,TSR_0002,0.158113883,1.591258119,4,0.25
0.1414,0.028571429,TSR_0002,0.169030852,0.836533675,4,0.25
0.0837,0.026315789,TSR_0002,0.16222142,0.515961457,4,0.25
0.599572082,0.166666667,TSR_0003,0.408248291,1.468645663,1,1
-0.2245,0.035714286,TSR_0004,0.188982237,-1.187942334,4,0.25
0.2474,0.034482759,TSR_0004,0.185695339,1.332289766,4,0.25
0.2946,0.035714286,TSR_0004,0.188982237,1.558876666,4,0.25
0.1817,0.071428571,TSR_0004,0.267261241,0.679859149,4,0.25
0.209926973,0.04,TSR_0005,0.2,1.049634865,1,1
0.2504,0.03030303,TSR_0006,0.174077655,1.438438494,1,1
0.667109498,0.066666667,TSR_0007,0.25819889,2.583703969,1,1
0.255034,0.010989011,TSR_0008,0.104828484,2.432869302,1,1
-0.41553,0.083333333,TSR_0009,0.288675134,-1.439438147,1,1
-0.1642,0.076923077,TSR_0010,0.277350098,-0.592031519,2,0.5
0.284986186,0.023809524,TSR_0010,0.154303351,1.846921567,2,0.5
-0.1099,0.047619048,TSR_0013,0.218217891,-0.503625067,1,1
0.828336362,0.25,TSR_0014,0.5,1.656672724,1,1
0.173086634,0.111111111,TSR_0015,0.333333333,0.519259902,1,1
-0.022321537,0.1,TSR_0017,0.316227766,-0.070586898,1,1
0.062704483,0.076923077,TSR_0018,0.277350098,0.226084229,1,1
0.29,0.87,1,0.932737905,0.310912635,5,0.2
0.37,0.87,1,0.932737905,0.396681638,5,0.2
0.08,0.87,1,0.932737905,0.085769003,5,0.2
-0.02,0.87,1,0.932737905,-0.021442251,5,0.2
0.26,0.55,2,0.741619849,0.350583928,4,0.25
0.11,0.55,2,0.741619849,0.14832397,4,0.25
-0.17,0.55,2,0.741619849,-0.229227953,4,0.25
-0.44,0.87,3,0.932737905,-0.471729515,8,0.125
0.65,0.87,3,0.932737905,0.696873148,8,0.125
-0.65,0.77,4,0.877496439,-0.740743747,6,0.166666667
-0.62,0.77,4,0.877496439,-0.706555574,6,0.166666667
-0.62,0.77,4,0.877496439,-0.706555574,6,0.166666667
-1.19,0.77,4,0.877496439,-1.35613086,6,0.166666667
-0.21,0.77,4,0.877496439,-0.239317211,6,0.166666667
-0.18,0.87,5,0.932737905,-0.192980256,12,0.083333333
-0.11,0.87,5,0.932737905,-0.117932379,12,0.083333333
-0.93,0.87,5,0.932737905,-0.997064657,12,0.083333333
-0.04,0.87,6,0.932737905,-0.042884501,1,1
-0.29,0.61,7,0.781024968,-0.371306952,3,0.333333333
-0.3,0.61,7,0.781024968,-0.38411064,3,0.333333333
-0.61,0.71,8,0.842614977,-0.723936811,2,0.5
-0.51,0.43,9,0.655743852,-0.777742709,5,0.2
-0.14,0.43,9,0.655743852,-0.213497998,5,0.2
-0.87,0.5,10,0.707106781,-1.230365799,11,0.090909091
-0.79,0.5,10,0.707106781,-1.117228714,11,0.090909091
-0.11,0.5,10,0.707106781,-0.155563492,11,0.090909091
-0.3,0.5,10,0.707106781,-0.424264069,11,0.090909091
0.48,0.5,10,0.707106781,0.67882251,11,0.090909091
0.21,0.5,10,0.707106781,0.296984848,11,0.090909091
-0.93,0.45,11,0.670820393,-1.386362146,2,0.5
-0.48,0.77,12,0.877496439,-0.547010767,13,0.076923077
-0.41,0.77,12,0.877496439,-0.467238363,13,0.076923077
-0.45,0.77,12,0.877496439,-0.512822594,13,0.076923077
-0.51,0.77,12,0.877496439,-0.58119894,13,0.076923077
0.69,0.71,13,0.842614977,0.818879344,4,0.25
-1.39,0.65,14,0.806225775,-1.724082811,8,0.125
-0.11,0.58,15,0.761577311,-0.144437076,3,0.333333333
-0.41,0.58,15,0.761577311,-0.538356375,3,0.333333333
-1.56,0.87,16,0.932737905,-1.672495554,4,0.25
-1.1,0.87,16,0.932737905,-1.179323788,4,0.25
2.44,0.77,17,0.877496439,2.780638066,22,0.045454545
1.67,0.77,17,0.877496439,1.903141627,22,0.045454545
0.35,0.77,17,0.877496439,0.398862018,22,0.045454545
0.22,0.77,17,0.877496439,0.250713268,22,0.045454545
-1.66,0.77,18,0.877496439,-1.891745569,1,1
0.34,0.58,19,0.761577311,0.446441872,2,0.5
-0.41,0.61,20,0.781024968,-0.524951208,4,0.25
0.4,0.61,20,0.781024968,0.51214752,4,0.25
0.76,0.61,20,0.781024968,0.973080287,4,0.25
-1.69,0.55,21,0.741619849,-2.278795535,12,0.083333333
-1.91,0.55,21,0.741619849,-2.575443475,12,0.083333333
-0.31,0.55,21,0.741619849,-0.418003915,12,0.083333333
-0.69,0.55,21,0.741619849,-0.93039581,12,0.083333333
-1.23,0.55,21,0.741619849,-1.658531662,12,0.083333333
0.08,0.55,21,0.741619849,0.107871978,12,0.083333333
0.29,0.55,21,0.741619849,0.39103592,12,0.083333333
0.85,0.55,21,0.741619849,1.146139766,12,0.083333333
1.13,0.61,22,0.781024968,1.446816743,11,0.090909091
0.84,0.61,22,0.781024968,1.075509791,11,0.090909091
1.48,0.61,22,0.781024968,1.894945823,11,0.090909091
0.93,0.61,22,0.781024968,1.190742983,11,0.090909091
0.01,0.61,22,0.781024968,0.012803688,11,0.090909091
-0.04,0.61,22,0.781024968,-0.051214752,11,0.090909091
-0.39,0.61,22,0.781024968,-0.499343832,11,0.090909091
0.23,0.61,22,0.781024968,0.294484824,11,0.090909091
-0.14,0.87,23,0.932737905,-0.150095755,5,0.2
0.25,0.55,24,0.741619849,0.337099931,19,0.052631579
-0.2,0.55,24,0.741619849,-0.269679945,19,0.052631579
-2.04,0.55,24,0.741619849,-2.750735439,19,0.052631579
-2.35,0.55,24,0.741619849,-3.168739354,19,0.052631579
-0.74,0.55,24,0.741619849,-0.997815796,19,0.052631579
-0.69,0.55,24,0.741619849,-0.93039581,19,0.052631579
-1.32,0.55,24,0.741619849,-1.779887637,19,0.052631579
-0.85,0.55,24,0.741619849,-1.146139766,19,0.052631579
-1.15,0.55,24,0.741619849,-1.550659684,19,0.052631579
-0.51,0.55,24,0.741619849,-0.68768386,19,0.052631579
-2.92,0.55,24,0.741619849,-3.937327197,19,0.052631579
-0.85,0.55,24,0.741619849,-1.146139766,19,0.052631579
-2.2,0.55,24,0.741619849,-2.966479395,19,0.052631579
-1.7,0.55,24,0.741619849,-2.292279532,19,0.052631579
-1.99,0.55,24,0.741619849,-2.683315453,19,0.052631579
-2.15,0.55,24,0.741619849,-2.899059409,19,0.052631579
-4.52,0.71,25,0.842614977,-5.364253095,8,0.125
-3.67,0.71,25,0.842614977,-4.355488686,8,0.125
-3.14,0.71,25,0.842614977,-3.726494407,8,0.125
-2.3,0.71,25,0.842614977,-2.729597814,8,0.125
-0.94,0.77,26,0.877496439,-1.071229419,6,0.166666667
-1.48,0.77,27,0.877496439,-1.686616532,5,0.2
1.06,0.55,28,0.741619849,1.429303708,6,0.166666667
0.41,0.55,28,0.741619849,0.552843887,6,0.166666667
0.09,0.55,28,0.741619849,0.121355975,6,0.166666667
-0.29,0.55,29,0.741619849,-0.39103592,4,0.25
0.07,0.55,29,0.741619849,0.094387981,4,0.25
0.41,0.55,29,0.741619849,0.552843887,4,0.25
-0.09,0.55,30,0.741619849,-0.121355975,22,0.045454545
-0.06,0.55,30,0.741619849,-0.080903983,22,0.045454545
-0.23,0.55,30,0.741619849,-0.310131937,22,0.045454545
-0.05,0.55,30,0.741619849,-0.067419986,22,0.045454545
-0.29,0.55,30,0.741619849,-0.39103592,22,0.045454545
0.04,0.55,30,0.741619849,0.053935989,22,0.045454545
-0.03,0.55,30,0.741619849,-0.040451992,22,0.045454545
-0.21,0.55,30,0.741619849,-0.283163942,22,0.045454545
-0.07,0.55,30,0.741619849,-0.094387981,22,0.045454545
0.07,0.55,30,0.741619849,0.094387981,22,0.045454545
0.07,0.55,30,0.741619849,0.094387981,22,0.045454545
0.13,0.55,30,0.741619849,0.175291964,22,0.045454545
-0.31,0.55,30,0.741619849,-0.418003915,22,0.045454545
0.22,0.55,30,0.741619849,0.296647939,22,0.045454545
0.25,0.55,30,0.741619849,0.337099931,22,0.045454545
-0.05,0.55,30,0.741619849,-0.067419986,22,0.045454545
-0.33,0.27,31,0.519615242,-0.635085296,6,0.166666667
-0.19,0.27,31,0.519615242,-0.36565517,6,0.166666667
0.03,0.27,31,0.519615242,0.057735027,6,0.166666667
-0.1,0.27,31,0.519615242,-0.19245009,6,0.166666667
-2.24,0.55,32,0.741619849,-3.020415384,9,0.111111111
-2.38,0.55,32,0.741619849,-3.209191345,9,0.111111111
-1.79,0.55,32,0.741619849,-2.413635508,9,0.111111111
-2.97,0.55,32,0.741619849,-4.004747183,9,0.111111111
-1.04,0.55,32,0.741619849,-1.402335714,9,0.111111111
-1.58,0.55,32,0.741619849,-2.130471565,9,0.111111111
-1.2,0.55,32,0.741619849,-1.61807967,9,0.111111111
-1.15,0.55,32,0.741619849,-1.550659684,9,0.111111111
-0.53,0.77,33,0.877496439,-0.603991055,10,0.1
-0.28,0.77,33,0.877496439,-0.319089614,10,0.1
-0.54,0.77,33,0.877496439,-0.615387113,10,0.1
-0.68,0.77,33,0.877496439,-0.77493192,10,0.1
-0.8,0.77,33,0.877496439,-0.911684612,10,0.1
-1.36,0.77,33,0.877496439,-1.54986384,10,0.1
-1.09,0.55,34,0.741619849,-1.4697557,8,0.125
-1.12,0.55,34,0.741619849,-1.510207692,8,0.125
-0.55,0.87,35,0.932737905,-0.589661894,8,0.125
-0.71,0.87,35,0.932737905,-0.7611999,8,0.125
-0.52,0.87,35,0.932737905,-0.557498518,8,0.125
-0.79,0.87,35,0.932737905,-0.846968903,8,0.125
-0.56,0.87,35,0.932737905,-0.60038302,8,0.125
-0.94,0.87,35,0.932737905,-1.007785783,8,0.125
-0.21,0.46,36,0.678232998,-0.309628108,7,0.142857143
-0.57,0.46,36,0.678232998,-0.84041915,7,0.142857143
-0.22,0.46,36,0.678232998,-0.324372304,7,0.142857143
-0.29,0.46,36,0.678232998,-0.427581673,7,0.142857143
-0.52,0.77,37,0.877496439,-0.592594998,7,0.142857143
-0.65,0.77,37,0.877496439,-0.740743747,7,0.142857143
-0.45,0.77,37,0.877496439,-0.512822594,7,0.142857143
-0.62,0.77,37,0.877496439,-0.706555574,7,0.142857143
-0.69,0.77,37,0.877496439,-0.786327978,7,0.142857143
-0.46,0.77,37,0.877496439,-0.524218652,7,0.142857143
-0.98,0.55,38,0.741619849,-1.32143173,5,0.2
-0.84,0.55,38,0.741619849,-1.132655769,5,0.2
-0.31,0.77,39,0.877496439,-0.353277787,14,0.071428571
-0.39,0.77,39,0.877496439,-0.444446248,14,0.071428571
-0.03,0.77,39,0.877496439,-0.034188173,14,0.071428571
-1.23,0.87,39,0.932737905,-1.318698418,14,0.071428571
-0.17,0.87,39,0.932737905,-0.182259131,14,0.071428571
-0.34,0.87,39,0.932737905,-0.364518262,14,0.071428571
-0.15,0.71,39,0.842614977,-0.178017249,14,0.071428571
-0.65,0.55,40,0.741619849,-0.876459821,11,0.090909091
-0.61,0.55,40,0.741619849,-0.822523832,11,0.090909091
-0.75,0.45,41,0.670820393,-1.118033989,12,0.083333333
-0.71,0.55,42,0.741619849,-0.957363805,4,0.25
0.03,0.58,43,0.761577311,0.03939193,5,0.2
-0.55,0.61,44,0.781024968,-0.70420284,4,0.25
-1.61,0.77,45,0.877496439,-1.834765281,3,0.333333333
-0.92,0.77,45,0.877496439,-1.048437303,3,0.333333333
-0.59,0.55,46,0.741619849,-0.795555838,5,0.2
0.36,0.55,46,0.741619849,0.485423901,5,0.2
-0.69,0.55,46,0.741619849,-0.93039581,5,0.2
0.34,0.55,46,0.741619849,0.458455906,5,0.2
-0.47,0.87,47,0.932737905,-0.503892891,5,0.2
-0.87,0.87,47,0.932737905,-0.932737905,5,0.2
-0.53,0.87,47,0.932737905,-0.568219643,5,0.2
-0.54,0.65,48,0.806225775,-0.669787567,4,0.25
-0.88,0.65,48,0.806225775,-1.091505664,4,0.25
-1.21,0.55,49,0.741619849,-1.631563667,6,0.166666667
-0.36,1,50,1,-0.36,6,0.166666667
-0.34,1,50,1,-0.34,6,0.166666667
-0.1,1,50,1,-0.1,6,0.166666667
-0.83,1,50,1,-0.83,6,0.166666667
-0.19,0.71,51,0.842614977,-0.225488515,7,0.142857143
0.16,0.71,51,0.842614977,0.189885065,7,0.142857143
0.33,0.71,51,0.842614977,0.391637947,7,0.142857143
-0.05,0.55,52,0.741619849,-0.067419986,4,0.25
-0.15,0.55,52,0.741619849,-0.202259959,4,0.25
-0.06,0.55,52,0.741619849,-0.080903983,4,0.25
-0.4,0.77,P1,0.877496439,-0.455842306,2,0.5
-0.55,0.77,P1,0.877496439,-0.626783171,2,0.5
-0.55,0.61,P2,0.781024968,-0.70420284,4,0.25
-0.87,0.61,P2,0.781024968,-1.113920855,4,0.25
-0.34,0.61,P2,0.781024968,-0.435325392,4,0.25
-0.34,0.61,P2,0.781024968,-0.435325392,4,0.25
-0.72,0.87,P3,0.932737905,-0.771921025,1,1
-0.29,0.77,P4,0.877496439,-0.330485672,1,1
-0.19,0.87,P5,0.932737905,-0.203701382,12,0.083333333
-0.55,0.87,P5,0.932737905,-0.589661894,12,0.083333333
-1.83,0.87,P5,0.932737905,-1.961965939,12,0.083333333
-0.27,0.87,P5,0.932737905,-0.289470384,12,0.083333333
-0.38,0.87,P5,0.932737905,-0.407402763,12,0.083333333
-1.02,0.87,P5,0.932737905,-1.093554786,12,0.083333333
-0.47,0.87,P5,0.932737905,-0.503892891,12,0.083333333
-0.86,0.87,P5,0.932737905,-0.92201678,12,0.083333333
-1.12,0.87,P5,0.932737905,-1.200766039,12,0.083333333
-1.05,0.87,P5,0.932737905,-1.125718162,12,0.083333333
-0.99,0.87,P5,0.932737905,-1.061391409,12,0.083333333
-0.56,0.87,P5,0.932737905,-0.60038302,12,0.083333333
-0.81,0.87,P6,0.932737905,-0.868411153,2,0.5
-0.64,0.87,P6,0.932737905,-0.686152022,2,0.5
-1.32,0.5,P7,0.707106781,-1.866761902,1,1
-2.16,0.61,P8,0.781024968,-2.765596607,1,1
0.18,0.55,P9,0.741619849,0.24271195,12,0.083333333
-0.05,0.55,P9,0.741619849,-0.067419986,12,0.083333333
0.06,0.55,P9,0.741619849,0.080903983,12,0.083333333
0.03,0.55,P9,0.741619849,0.040451992,12,0.083333333
0.14,0.55,P9,0.741619849,0.188775961,12,0.083333333
-0.06,0.55,P9,0.741619849,-0.080903983,12,0.083333333
-1.35,0.55,P9,0.741619849,-1.820339629,12,0.083333333
-1.03,0.55,P9,0.741619849,-1.388851717,12,0.083333333
-1.35,0.55,P9,0.741619849,-1.820339629,12,0.083333333
0.09,0.55,P9,0.741619849,0.121355975,12,0.083333333
0.18,0.55,P9,0.741619849,0.24271195,12,0.083333333
-0.06,0.55,P9,0.741619849,-0.080903983,12,0.083333333
-0.17,0.87,P10,0.932737905,-0.182259131,8,0.125
-0.82,0.87,P10,0.932737905,-0.879132279,8,0.125
-0.37,0.87,P10,0.932737905,-0.396681638,8,0.125
-0.61,0.87,P10,0.932737905,-0.653988646,8,0.125
-0.17,0.87,P10,0.932737905,-0.182259131,8,0.125
-1.07,0.87,P10,0.932737905,-1.147160412,8,0.125
-0.38,0.87,P10,0.932737905,-0.407402763,8,0.125
-0.53,0.87,P10,0.932737905,-0.568219643,8,0.125
-0.22,0.77,P11,0.877496439,-0.250713268,4,0.25
-0.51,0.77,P11,0.877496439,-0.58119894,4,0.25
-0.06,0.77,P11,0.877496439,-0.068376346,4,0.25
-0.22,0.77,P11,0.877496439,-0.250713268,4,0.25
-2.11,0.87,P12,0.932737905,-2.262157449,2,0.5
-5.8,0.87,P12,0.932737905,-6.218252702,2,0.5
-0.64,0.77,P13,0.877496439,-0.729347689,2,0.5
-0.33,0.77,P13,0.877496439,-0.376069902,2,0.5
-0.4,1,P14,1,-0.4,2,0.5
-0.66,1,P14,1,-0.66,2,0.5
-0.85,0.87,P15,0.932737905,-0.911295655,4,0.25
-0.61,0.87,P15,0.932737905,-0.653988646,4,0.25
-0.16,0.87,P15,0.932737905,-0.171538006,4,0.25
-0.37,0.87,P15,0.932737905,-0.396681638,4,0.25
-0.41,1.73,P16,1.315294644,-0.311717228,1,1
-0.68,1,P17,1,-0.68,12,0.083333333
0.12,1,P17,1,0.12,12,0.083333333
0.73,1,P17,1,0.73,12,0.083333333
0.69,1,P17,1,0.69,12,0.083333333
0,1,P17,1,0,12,0.083333333
0,1,P17,1,0,12,0.083333333
-1.18,1,P17,1,-1.18,12,0.083333333
-0.5,1,P17,1,-0.5,12,0.083333333
-0.41,1,P17,1,-0.41,12,0.083333333
-0.41,1,P17,1,-0.41,12,0.083333333
-0.7,1,P17,1,-0.7,12,0.083333333
-1.22,1,P17,1,-1.22,12,0.083333333
-0.49,0.77,P18,0.877496439,-0.558406825,8,0.125
-0.96,0.77,P18,0.877496439,-1.094021534,8,0.125
-0.96,0.77,P18,0.877496439,-1.094021534,8,0.125
-1.91,0.77,P18,0.877496439,-2.17664701,8,0.125
-0.15,0.77,P18,0.877496439,-0.170940865,8,0.125
-0.56,0.77,P18,0.877496439,-0.638179228,8,0.125
-0.65,0.77,P18,0.877496439,-0.740743747,8,0.125
-0.85,0.77,P18,0.877496439,-0.9686649,8,0.125
-0.49,0.87,P19,0.932737905,-0.525335142,5,0.2
-2.24,0.87,P19,0.932737905,-2.401532078,5,0.2
-2.58,0.87,P19,0.932737905,-2.76605034,5,0.2
-1.46,0.87,P19,0.932737905,-1.565284301,5,0.2
-0.85,0.87,P19,0.932737905,-0.911295655,5,0.2
-0.19,0.71,P20,0.842614977,-0.225488515,1,1
-0.4,0.87,P21,0.932737905,-0.428845014,1,1
-0.26,1,P22,1,-0.26,1,1
-0.1,1,P23,1,-0.1,4,0.25
-0.95,1,P23,1,-0.95,4,0.25
0.33,1,P23,1,0.33,4,0.25
-0.7,1,P23,1,-0.7,4,0.25
-0.56,0.58,P24,0.761577311,-0.735316024,2,0.5
-0.15,0.58,P24,0.761577311,-0.196959649,2,0.5
-0.51,1,P25,1,-0.51,8,0.125
-0.22,1,P25,1,-0.22,8,0.125
